,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL
15981,15981,Taxi,0.3429999999999999,0.618,264853.0,0.713,0.0,0.107,-4.782,0.0257,147.977,0.546,11.0,6,1,2,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']","['Morocco', 'Two High', 'All Day All Night', 'Hometown Heroes', 'Say', 'Red Hot Lights', 'Good As Gold', 'Make Your Mind Up', 'River Water', 'Run Right Back']",159226,59,5DK8eK7fjvRsziXzyr3sFA,https://i.scdn.co/image/01ad7ca01b4fe3e5fb8e01ad44aecde501c2e838
17063,17063,The Sweet Remains,0.596,0.525,237747.0,0.353,0.0,0.0964,-10.985,0.0322,92.001,0.241,54.0,7,1,2,['indie folk'],"['Moving in Slow Motion', 'Dance With Me', 'When We Were Young', 'When the World Slowed Down', 'So Lonely', 'Love the Way', 'Love Song', 'Spark', 'Easy', 'Stuck In The Middle']",7956,42,35HoDSeQMKnwC1f4sng0eK,https://i.scdn.co/image/10332e230cd88e406f7510c8de0036fc357c5996
11703,11703,Mr. Lil One,0.1954,0.8343999999999999,263029.4,0.6344000000000001,5.939999999999997e-06,0.20928,-6.9430000000000005,0.13224,102.215,0.5509999999999999,39.6,10,0,5,"['chicano rap', 'latin hip hop', 'texas latin rap']","['Mr. Lil One', 'They Call Him Lil One', 'Suicide Homicide', 'Finger on the Trigger', 'Everyday We Grow', 'Who Be A Bad Mutha', 'Every Saturday', ""I'm Not Afraid to Die"", 'Highway 666 (feat. Mr. Shadow)', 'Homicide Carols']",51738,43,6tslWi0BXiDdtChermDzkU,https://i.scdn.co/image/7469e07322b5e8b5cd65540f93e8ff86b991387e
7389,7389,Insane Clown Posse,0.0608079999999999,0.7678166666666667,272893.46666666673,0.7830833333333332,0.0126327633333333,0.4013000000000001,-6.092083333333332,0.29245,128.06475000000003,0.5498000000000001,41.95,1,1,60,"['comic', 'rap rock']","['My Axe', 'Hokus Pokus', 'The Neden Game', 'Boogie Woogie Wu', 'Juggalo Homies', 'To Catch a Predator', 'What Is A Juggalo?', 'Chop Chop Slide', 'Great Milenko', 'In My Room']",509559,64,4xtWjIlVuZwTCeqVAsgEXy,https://i.scdn.co/image/7d20248ac5bac6579869577ace88805ad0137ca5
15423,15423,Stars,0.07884,0.4405,331473.0,0.4875,0.03165,0.2035,-7.3184999999999985,0.0277,114.2935,0.395,45.5,8,1,4,"['alternative metal', 'future rock']","['My Demons', 'It Has Begun', 'Monster', 'TRIALS', 'Carnivore', 'MANIFEST', 'DIE FOR YOU', 'Point Of No Return', 'ECHO', 'Satellite']",669426,69,0kD8IT1CzF7js2XKM9lLLa,https://i.scdn.co/image/d109d5cc4d794bd5a1dc9aa4803003944acbf02f
12012,12012,New Found Glory,0.0005499181818181,0.4577272727272726,203208.45454545453,0.9486363636363636,0.0089590909090909,0.1966454545454545,-4.154090909090908,0.0876090909090908,147.2060909090909,0.5920909090909091,46.63636363636363,9,1,22,"['easycore', 'emo', 'pop punk', 'punk', 'skate punk']","['My Friends Over You', 'All Downhill From Here', 'Vicious Love (feat. Hayley Williams)', 'Kiss Me', 'This Is Me', 'King Of Wishful Thinking', 'Hit Or Miss', 'Greatest Of All Time', 'Stay Awhile', 'Understatement']",651624,63,4ghjRm4M2vChDfTUycx0Ce,https://i.scdn.co/image/ab6761610000e5ebcb222cad6ae89c264eddba8b
18697,18697,Zero B,0.103,0.8029999999999999,329933.0,0.812,0.622,0.178,-11.92,0.0851,130.115,0.3289999999999999,15.0,1,1,2,"['k-indie', 'korean electropop', 'korean pop']","['My Hair Is Green', '#tb 과거의 오늘 - Remastered', 'Snow in Seoul', 'Random (Feat. Rolling Quartz)', 'Pieces of the Spring (Feat. Lee Tae Kwon)', 'I See You (Feat. Dongha)', '잠시 길을 잃다', 'L - Remastered', 'Hard to Start', 'Sad Fate']",21959,46,4uU7KfTjcjyKUGWSaTzLu7,https://i.scdn.co/image/ab67616d0000b273f189e635b51e20a3c380a8d8
10416,10416,MAX,0.1444285714285714,0.672,204755.4285714285,0.6211428571428571,0.0001317142857142,0.2197142857142857,-5.964,0.0664857142857142,102.60085714285714,0.5335714285714285,65.42857142857143,7,0,7,"['dance pop', 'pop']","['My Head & My Heart', 'Kings & Queens', 'Sweet but Psycho', 'Alone, Pt. II', ""Who's Laughing Now"", 'Salt', 'Into Your Arms (feat. Ava Max)', 'So Am I', 'On Me (feat. Ava Max)', 'Slow Dance']",3284229,86,4npEfmQ6YuiwW1GpUmaq3F,https://i.scdn.co/image/aae830927b34d6384ef4c385c359ebc4eeef6b77
4410,4410,Dion,0.6109979999999999,0.4646399999999999,154814.98,0.47478,0.0007609805999999,0.2655419999999999,-11.310080000000005,0.0515439999999999,115.06606000000002,0.6708999999999999,24.7,0,1,100,"['canadian pop', 'dance pop']","['My Heart Will Go On - Love Theme from ""Titanic""', 'Because You Loved Me (Theme from ""Up Close and Personal"")', 'The Power of Love', ""It's All Coming Back to Me Now"", ""I'm Alive"", 'All By Myself', 'Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""', 'Ashes - from ""Deadpool 2"" Motion Picture Soundtrack', ""That's the Way It Is"", ""Pour que tu m'aimes encore""]",4749361,78,4S9EykWXhStSc15wEx8QFK,https://i.scdn.co/image/3d579310822dcb55dc814b7bde9cd40c9c203fb3
13306,13306,Proper.,0.39,0.479,223343.0,0.4039999999999999,0.0687,0.122,-9.723,0.0313,109.56,0.0378,4.0,10,1,2,['gospel'],"['My Life Is In Your Hands', 'More Than I Can Bear', 'Stomp', 'Love', ""He'll Take The Pain Away"", 'Sweet, Sweet Spirit', 'You Are The Only One', 'Up Above My Head', 'Faith', ""It's Rainin'""]",77947,41,3xtft29VZ2knyu7dEC9N7X,https://i.scdn.co/image/ab67616d0000b2736648f2ce4d2a526bb8d23a9b
16196,16196,The Blackbyrds,0.1172,0.6500000000000001,284953.0,0.5397142857142858,0.0196208571428571,0.0755,-14.07085714285714,0.0413428571428571,111.18614285714284,0.7821428571428571,40.0,5,1,14,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'soul jazz']","['Mysterious Vibes', 'Dreaming About You', 'Rock Creek Park', 'Soft And Easy', 'Summer Love', 'Street Games', 'Do It, Fluid', 'Happy Music', 'Reggins', 'Walking In Rhythm']",85033,46,4nJ3J7RwgYmMARNAVrFb06,https://i.scdn.co/image/032fc5d0437bdda47dbbaf8fddbf298225c6af52
15660,15660,Sufjan Stevens,0.9180666666666664,0.5148666666666667,261525.6,0.2568666666666666,0.2269392933333334,0.1392266666666666,-15.663066666666666,0.0367333333333333,132.7422666666667,0.3852666666666666,55.93333333333333,4,1,30,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']","['Mystery of Love (From the Original Motion Picture “Call Me by Your Name”)', 'Visions of Gideon', 'Should Have Known Better', 'Make Out in My Car - Sufjan Stevens Version', 'The Only Thing', 'Death with Dignity', 'Futile Devices (Doveman Remix)', 'Chicago', 'To Be Alone With You', 'Fourth of July']",1302245,74,4MXUO7sVCaFgFjoTI5ox5c,https://i.scdn.co/image/ab6761610000e5ebb599c186272c1f811db9b14d
10689,10689,Marco Antonio Solís,0.3328153846153847,0.5974923076923074,244343.4461538461,0.493553846153846,0.0012460633846153,0.185803076923077,-8.22816923076923,0.0313415384615384,112.98870769230771,0.4902892307692309,53.815384615384616,0,1,65,"['grupera', 'latin', 'latin pop', 'ranchera', 'regional mexican']","['Más Que Tu Amigo', '¿A Dónde Vamos A Parar?', 'La Venia Bendita', 'El Ultimo Adiós - Varios Artistas Version', 'Será Mejor Que Te Vayas', 'Si No Te Hubieras Ido', 'Mi Eterno Amor Secreto', 'Tres Semanas', 'Inventame', 'O Me Voy O Te Vas']",3779300,77,3tJnB0s6c3oXPq1SCCavnd,https://i.scdn.co/image/855865af01eac6314a5582993c4bd5250e779ce8
6840,6840,Harish Raghavendra,0.3212333333333333,0.6583333333333333,159253.33333333337,0.3376666666666667,0.0,0.0785666666666666,-13.646333333333333,0.0367666666666666,91.64233333333334,0.5876666666666667,37.333333333333336,9,0,3,"['deep indian pop', 'desi hip hop', 'filmi', 'tamil pop']","['Naaloney Pongaynu', 'Melliname', 'Devathaiya Kandein (From ""Kadhal Kondaen"")', 'Aagaya Suriyanai (From ""Samurai"")', 'Thottu Thottu (From ""Kadhal Kondaen"")', 'Hrudayam Ekkadunnadi', 'Evare Nuvvu', 'Nenjil Nenjil', 'Kannung Kannudhan', ""Azhage Bhramanidam (From 'Devathayai Kanden')""]",285200,53,4Kw0NhqitzjxLy1jH5FlTg,https://i.scdn.co/image/ab67616d0000b273fd948576b38a29d6b2b87301
14416,14416,Salaam Remi,0.150725,0.7140000000000001,279370.25,0.54175,7.180000000000001e-05,0.18425,-10.148,0.24475,92.782,0.5287499999999999,64.5,7,1,8,"['hip hop', 'indie r&b']","['Nappy Heads - Remix', 'Here Comes The Hotstepper - Heartical Mix', 'Home Vacation (FamilyOverEverything)', 'Black Love', 'Come Through And Chill (feat. Miguel)', 'My Last Chance - SalaAM ReMi Remix', ""Comin' Outta the Rain"", 'Symphony - SalaAM ReMi LP Mix', 'EmOGs', 'Carrot Juice (feat. Terrace Martin)']",21301,67,0rlS0SzVFk8BoiAW0fGBbN,https://i.scdn.co/image/d6f4cdf860e7016467ffc044cd93e1121538fb51
9790,9790,Lion,0.077585,0.4922499999999999,212723.5,0.86375,0.0003075,0.47755,-7.73725,0.0609,151.94625000000005,0.6789999999999999,35.75,5,0,8,"['chillstep', 'dubstep', 'edm', 'electro house', 'future bass', 'pop dance', 'pop edm', 'progressive trance']","['Need Your Love (with Noah Kahan)', 'First Time (feat. Dylan Matthew)', 'Rush Over Me', 'Strangers', 'First Time (feat. Dylan Matthew) - Acoustic', 'Island (feat. Nevve)', 'Foolish Of Me (feat. Jonathan Mendelsohn)', 'See The End', 'Another Me (with Dylan Matthew)', 'Only Now (feat. Tyler Graves)']",385141,66,6fcTRFpz0yH79qSKfof7lp,https://i.scdn.co/image/87cddd86e114b272403c343c808eb6c32fcd4c57
14726,14726,Seven Lions,0.0215166211111111,0.4547222222222224,179483.5,0.8544444444444445,0.1132298333333333,0.2969277777777778,-5.806055555555559,0.0623222222222222,126.79838888888894,0.297211111111111,18.166666666666668,7,1,18,"['chillstep', 'dubstep', 'edm', 'electro house', 'future bass', 'pop dance', 'pop edm', 'progressive trance']","['Need Your Love (with Noah Kahan)', 'First Time (feat. Dylan Matthew)', 'Rush Over Me', 'Strangers', 'First Time (feat. Dylan Matthew) - Acoustic', 'Island (feat. Nevve)', 'Foolish Of Me (feat. Jonathan Mendelsohn)', 'See The End', 'Another Me (with Dylan Matthew)', 'Only Now (feat. Tyler Graves)']",385141,66,6fcTRFpz0yH79qSKfof7lp,https://i.scdn.co/image/87cddd86e114b272403c343c808eb6c32fcd4c57
4501,4501,Domenico Modugno,0.8158571428571427,0.5087142857142857,207378.7142857143,0.1745857142857143,0.0015743557142857,0.1584428571428571,-17.418142857142858,0.0508428571428571,113.75185714285712,0.3762,10.857142857142858,0,1,14,"['classic italian pop', 'italian adult pop']","['Nel blu dipinto di blu', 'Meraviglioso', ""Tu si' 'na cosa grande"", 'Vecchio frack', 'La lontananza', 'La Donna Riccia', 'Como Has Hecho', 'La Distancia Es como el Viento', 'Dio, come ti amo!', 'Come hai fatto']",133529,54,4llklDtTTyMYMY2LfFOkTI,https://i.scdn.co/image/ab67616d0000b273160158d9bd4f5876b08efe8a
8857,8857,Katy Perry,0.088304658227848,0.6453797468354431,222214.3670886077,0.7425822784810125,4.523240506329113e-05,0.2200620253164556,-5.245544303797471,0.0510746835443038,129.88108860759482,0.5995949367088605,64.16455696202532,5,1,79,"['dance pop', 'pop', 'pop dance', 'post-teen pop']","['Never Really Over', 'Dark Horse', 'Last Friday Night (T.G.I.F.)', 'The One That Got Away', 'Roar', 'Feels (feat. Pharrell Williams, Katy Perry & Big Sean)', 'Firework', 'California Gurls', 'I Kissed A Girl', 'Daisies']",18021998,87,6jJ0s89eD6GaHleKKya26X,https://i.scdn.co/image/ecebace064c7a48b7ae4a611b82887aa79163c1e
15677,15677,Suite,0.000957,0.445,213587.0,0.8859999999999999,0.0,0.0964,-6.255,0.103,162.032,0.414,0.0,0,1,2,"['album rock', 'canadian metal', 'classic canadian rock', 'glam metal', 'hard rock', 'mellow gold']","['New Girl Now', 'Feel It Again', 'Stay in the Light', 'Burning in Love', 'What Does It Take', 'Love Changes Everything', 'Wave Babies', 'Bad Attitude', 'Lethal Weapon', 'Wounded']",79495,44,7kFyhQTV7cbd3iSYW2yt1Q,https://i.scdn.co/image/cf80f983c090a5a876139bbe4b7704247ccacace
8265,8265,John Mayer,0.4102166666666664,0.5990217391304345,254799.5724637681,0.518172463768116,0.0390040489855072,0.2202086956521738,-8.937536231884062,0.0343485507246377,115.908536231884,0.4655942028985508,58.08695652173913,7,1,138,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']","['New Light', 'Your Body Is a Wonderland', 'Slow Dancing in a Burning Room', ""Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007"", 'Gravity', 'Waiting On the World to Change', 'XO', 'I Guess I Just Feel Like', 'Carry Me Away', 'Inside Friend (feat. John Mayer)']",5013203,83,0hEurMDQu99nJRq8pTxO14,https://i.scdn.co/image/093f63fe03e52d014286eb6e0afa9a099214cf65
16039,16039,Tempo,0.03205,0.8344999999999999,198001.0,0.899,0.0101861499999999,0.308,-6.9885,0.07055,104.0035,0.8995,52.5,6,1,4,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","['Nice Boys', 'Care', 'Delayed', 'Tournament Hill', 'Hi', 'Daydream', 'No Sleep', 'Numbers', 'Lost in a Flower Field', 'Georgie']",201374,58,3BBCgZVbXFRzcnT1ewVfRt,https://i.scdn.co/image/ab6761610000e5ebf85bfb3abff993603a0fd36d
