,Artist,Genres,Followers,Popularity
2136,Bobby Vinton,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",171755,57
2138,Bobby Womack,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",6786907,82
2141,Body Count,"['alternative metal', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock']",492664,70
2145,Bohannon,"['deep disco', 'disco', 'post-disco']",481037,61
2146,Bohnes,['rebel blues'],127490,61
2149,Bombay Bicycle Club,"['alternative dance', 'british indie rock', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock']",764999,65
2150,Bombay Jayashri,"['carnatic', 'carnatic vocal', 'deep indian pop', 'filmi', 'indian classical', 'tamil pop']",123306,55
2152,Bon Iver,"['eau claire indie', 'indie folk', 'melancholia']",38647874,97
2153,Bon Jovi,"['glam metal', 'rock']",9149664,81
2154,Bonaldo Giaiotti,"['italian bass', 'opera']",464965,63
2155,Bondo,['chill r&b'],157391,64
2158,Bone Thugs-N-Harmony,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",1821094,69
2160,Boney James,"['christmas instrumental', 'smooth jazz', 'smooth saxophone']",119068,56
2161,Boney M.,['europop'],932735,76
2166,Bonnie Prince Billy,"['alternative country', 'anti-folk', 'chamber pop', 'folk', 'freak folk', 'indie folk', 'indie rock', 'melancholia', 'roots rock', 'singer-songwriter', 'stomp and holler', 'traditional folk']",90232,52
2167,Bonnie Raitt,"['classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",448802,64
2169,Bonnie Tyler,"['europop', 'new wave pop', 'soft rock']",1134548,71
2171,Bono,"['downtempo', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']",585088,70
2172,Boo,"['melodic rap', 'pop rap', 'rap', 'trap']",32014056,98
2173,Boo And Gotti,['chicago rap'],410315,55
2182,Booker T. & the M.G.'s,"['brill building pop', 'classic soul', 'funk', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']",197133,61
2184,Boom,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5951172,88
2187,Boombox Cartel,"['bass trap', 'edm', 'electro house', 'electronic trap', 'vapor twitch']",181137,56
2189,Boosie Badazz,"['baton rouge rap', 'dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",1485614,70
2191,Bootsy Collins,"['funk', 'p funk', 'quiet storm', 'soul']",1677129,88
2192,Borgeous,"['big room', 'deep big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",889243,71
2193,Borgore,"['bass trap', 'brostep', 'classic dubstep', 'dubstep', 'edm', 'electro house', 'electronic trap']",545668,59
2194,Boris Brejcha,"['german house', 'german techno', 'minimal techno', 'tech house']",753863,66
2195,Boris Dlugosch,"['german house', 'hamburg electronic']",338664,59
2199,Boris S.,"['epicore', 'scorecore', 'soundtrack', 'video game music']",7459,52
2203,Boss,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",6122123,91
2204,Bosson,['europop'],188333,53
2205,Boston,"['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",188333,53
2206,Boston Pops Orchestra,"['adult standards', 'easy listening', 'pops orchestra']",988531,76
2207,Boston Symphony Orchestra,"['american orchestra', 'classical', 'classical performance', 'orchestra']",68835,54
2209,Bounty Killer,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion']",1911271,71
2210,Bountyhunter,['old school hard trance'],369939,53
2213,Bow Wow,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",941581,64
2216,Bowling For Soup,"['comic', 'pop punk', 'texas pop punk']",852226,68
2217,Box Car Racer,"['pop punk', 'punk', 'skate punk']",316057,53
2218,Boy George,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",368540,52
2219,Boy In Space,"['electropop', 'indie cafe pop', 'pop']",120549,65
2221,Boy Next Door,['basshall'],141918,67
2223,Boyce Avenue,"['neo mellow', 'pop rock', 'viral pop']",2697317,75
2224,Boyoyo Boys,['xhosa'],1584245,73
2225,Boys Don't Cry,['new wave'],3100473,78
2226,Boys Like Girls,"['dance pop', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-teen pop']",948320,64
2227,Boys Town Gang,"['disco', 'hi-nrg']",24091,52
2229,Boyz II Men,"['boy band', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2075982,70
2231,Boyzone,"['boy band', 'bubblegum dance', 'dance pop', 'europop', 'pop rock']",688822,63
2232,Boz Scaggs,"['adult standards', 'album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",496629,62
2233,Bracket,"['afro dancehall', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",13030802,88
2235,Brad Garrett,['movie tunes'],555995,68
2237,Brad Kane,"['disney', 'movie tunes']",138107,64
2239,Brad Mehldau,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'modern jazz piano', 'vocal jazz']",152584,58
2240,Brad Paisley,"['contemporary country', 'country', 'country road']",2022085,71
2241,Bradley Cooper,['hollywood'],16973776,89
2243,Brain,['sound'],11977172,83
2244,Brain Timbre,['sound'],779,59
2246,Brainstorm,['p funk'],166666,74
2247,Braken,"['emo rap', 'sad rap']",77942,63
2249,Branchez,['electronic trap'],278447,62
2250,Brand New,"['emo', 'screamo']",277574,67
2253,Brandi Carlile,"['acoustic pop', 'folk', 'indie folk', 'indie pop', 'lilith', 'modern folk rock', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",488421,68
2254,Brando,"['anthem worship', 'ccm', 'world worship']",424486,74
2256,Brandon Heath,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",247491,53
2259,Brandy,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",52984,62
2263,Brantley Gilbert,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2263159,71
2267,Breach,"['australian metal', 'deep metalcore']",152748,63
2268,Bread,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",222964,62
2271,Breakbot,"['alternative dance', 'disco house', 'filter house', 'new french touch', 'nu disco']",379952,63
2272,Breakfast,"['art pop', 'bubblegrunge', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']",47400,61
2273,Breaking Benjamin,"['alternative metal', 'nu metal', 'post-grunge']",3443260,76
2274,Breakout,"['classic polish pop', 'polish blues', 'polish rock']",8640726,81
2276,Breathe,"['edm', 'electro house', 'electropowerpop', 'neon pop punk', 'pop punk', 'screamo', 'trancecore']",38647874,97
2277,Breathe Carolina,"['edm', 'electro house', 'electropowerpop', 'neon pop punk', 'pop punk', 'screamo', 'trancecore']",320673,64
2280,Brenda Lee,"['adult standards', 'brill building pop', 'vocal jazz']",207665,59
2282,Brennan Heart,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",3535126,80
2283,Brennan Savage,"['dark trap', 'emo rap', 'underground hip hop']",342313,68
2284,Brent Faiyaz,"['dmv rap', 'rap']",1508814,82
2285,Brenton Wood,"['classic soul', 'motown', 'soul']",119776,59
2286,Brett Dennen,"['acoustic pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']",270830,66
2287,Brett Eldredge,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",1263567,67
2288,Brett Young,['contemporary country'],702556,73
2293,Brian Crain,"['classify', 'neo-classical', 'new age', 'new age piano']",73138,59
2294,Brian Culbertson,"['christmas instrumental', 'modern funk', 'smooth jazz']",97497,53
2295,Brian Eno,"['ambient', 'art pop', 'art rock', 'compositional ambient', 'dance rock', 'electronica', 'experimental', 'experimental ambient', 'fourth world', 'glam rock', 'minimalism']",2176549,79
2297,Brian May,['glam rock'],4737908,79
2298,Brian McKnight,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",1021747,65
2300,Brian Regan,"['clean comedy', 'comedy', 'comic']",76306,51
2304,Brian Tuey,"['antiviral pop', 'scorecore']",27775,57
2305,Brian Wilson,['gospel'],550627,67
2306,Brick,"['adult standards', 'classify', 'new age', 'new age piano']",1182634,69
2307,Brick + Mortar,"['modern alternative rock', 'modern rock']",63139,52
2310,Bridgit Mendler,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'viral pop']",1152249,68
2311,Bright Eyes,"['anti-folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",488578,63
2313,Brighton Festival Chorus,['british choir'],37319,53
2314,Brigitte Bardot,"['chanson', 'ye ye']",83041,55
2315,Brigitte Engerer,"['classical piano', 'french classical piano']",2364984,77
2317,Bring Me The Horizon,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",3686313,82
2318,Brisco,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']",10289638,90
2320,Briston Maroney,"['indie pop', 'modern rock', 'nashville indie']",111480,66
2321,Britney Spears,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",8844136,84
2323,Brito,"['classic venezuelan pop', 'cuatro venezolano']",8844136,84
2324,Britt Nicole,"['ccm', 'cedm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",5282283,88
2325,Britt Woodman,['jazz trombone'],694570,63
2327,Britten Sinfonia,"['british orchestra', 'chamber orchestra']",3811803,76
2329,Broadside,"['anthem emo', 'pop punk']",59320,52
2330,Broadway Cast,['broadway'],10157,52
2332,Broiler,"['nordic house', 'norwegian pop', 'tropical house']",33578447,90
2333,Broken Bells,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'new rave', 'rock', 'shimmer pop']",1403722,70
2334,Broken Bones,"['deep new americana', 'funk', 'indie folk', 'retro soul', 'soul']",1210033,75
2335,Broken Social Scene,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian rock', 'chillwave', 'dance-punk', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'nu gaze', 'stomp and holler']",292758,55
2336,Bronco,"['grupera', 'gruperas inmortales', 'norteno', 'ranchera', 'regional mexican']",1761668,73
2337,Bronco El Gigante de America,['grupera'],175952,52
2338,Bronski Beat,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop', 'synthpop']",354996,62
2339,Broods,"['art pop', 'auckland indie', 'australian pop', 'electropop', 'etherpop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'shimmer pop', 'tropical house', 'vapor soul']",620993,66
2340,Brook Benton,"['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'soul', 'southern soul']",337528,61
2342,Brooklyn Dreams,"['deep disco', 'deep soft rock']",1254847,71
2344,Brooks & Dunn,"['contemporary country', 'country', 'country road', 'country rock']",1809552,74
2345,Brotha Lynch Hung,"['dirty south rap', 'gangster rap', 'hip hop', 'horrorcore', 'hyphy', 'rap', 'sacramento hip hop', 'west coast rap']",200033,52
2346,Brother Ali,"['abstract hip hop', 'alternative hip hop', 'conscious hip hop', 'hip hop', 'minnesota hip hop', 'political hip hop', 'underground rap']",181023,53
2349,Brothers Osborne,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']",2478089,73
2352,Brown Boy,"['chicano rap', 'latin hip hop']",2448674,84
2353,Brown Noise for Babies,['white noise'],224,53
2358,Brray,"['reggaeton', 'reggaeton flow', 'trap latino']",1709041,84
2361,Bruce Brubaker,"['classical piano', 'compositional ambient', 'contemporary classical piano', 'neo-classical']",466751,66
2362,Bruce Bruce,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",443965,67
2364,Bruce Dickinson,"['album rock', 'hard rock', 'metal', 'power metal', 'rock']",425663,55
2365,Bruce Hornsby,"['album rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'soft rock']",251982,60
2367,Bruce Reitherman,"['disney', 'movie tunes']",9122,58
2369,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",3942378,80
2372,Bruno Major,"['indie cafe pop', 'pop']",538294,70
2373,Bruno Mars,['pop'],29772743,93
2375,Bruno Walter,"['classical performance', 'historic orchestral performance', 'orchestral performance']",4008949,79
2377,Bryan & Katie Torwalt,"['anthem worship', 'ccm', 'christian music', 'norsk lovsang', 'world worship', 'worship']",126455,56
2378,Bryan Adams,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",2060720,79
2380,Bryan Ferry,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop']",369018,62
2382,Bryan White,"['country', 'country rock', 'oklahoma country']",2203920,74
2383,Bryant Myers,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",3766164,78
2384,Bryce Fox,"['indie poptimism', 'modern alternative rock', 'modern rock', 'rebel blues']",115355,62
2385,Bryce Vine,"['pop', 'pop rap']",393081,74
2386,Bryn Liedl,"['canadian electronic', 'progressive house', 'progressive trance']",7315,54
2387,Bryson Tiller,"['kentucky hip hop', 'pop', 'pop rap', 'rap', 'trap']",4808748,81
2388,Brytiago,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",3622442,80
2390,Bubba Sparxxx,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']",249159,60
2392,Buck Owens,"['bakersfield sound', 'country', 'country rock', 'cowboy western']",206989,56
2394,Buckcherry,"['alternative metal', 'glam metal', 'hard rock', 'nu metal', 'post-grunge', 'rock', 'sleaze rock']",528890,61
2402,Bud Shank,"['bebop', 'cool jazz', 'jazz saxophone']",278486,62
2404,Budapest Failoni Chamber Orchestra,['chamber orchestra'],4008949,79
2405,Budapest Festival Orchestra,"['hungarian classical performance', 'orchestra']",688196,66
2406,Budapest String Quartet,"['historic classical performance', 'historic string quartet', 'string quartet']",30826,52
2407,Budapest Strings,"['chamber orchestra', 'hungarian classical performance', 'string orchestra']",4682,51
2409,Buddy,"['alternative r&b', 'cali rap', 'rap', 'trap soul', 'underground hip hop']",2279132,77
2410,Buddy Brown,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']",81699,52
2412,Buddy DeFranco,"['classical clarinet', 'cool jazz', 'jazz clarinet']",176211,60
2415,Buddy Guy,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']",646058,58
2416,Buddy Holly,"['adult standards', 'brill building pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",2279132,77
2419,Buddy Moss,"['piedmont blues', 'traditional blues']",10561,65
2422,Buddy Tate,['jazz saxophone'],341868,72
2423,Buddy Woods,['barrelhouse piano'],646058,58
2425,Budokan,['thai rock'],948547,67
2427,Buena Vista Social Club,"['latin jazz', 'musica tradicional cubana', 'world']",873195,66
2428,Buffalo Springfield,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",538897,64
2429,Buffalo Tom,"['alternative pop', 'alternative rock', 'boston rock', 'gbvfi', 'power pop']",428268,57
2431,Building 429,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian rock', 'worship']",278424,53
2432,Built To Spill,"['alternative rock', 'anti-folk', 'freak folk', 'idaho indie', 'indie pop', 'indie punk', 'indie rock', 'lo-fi', 'modern rock', 'stomp and holler']",212548,55
2433,Buju Banton,"['dancehall', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",366909,61
2434,Buk,"['grupera', 'gruperas inmortales', 'regional mexican']",1156626,68
2435,Bukanas De Culiacan,['deep regional mexican'],5713,51
2436,Bukas Palad Music Ministry,"['papuri', 'tagalog worship']",19320,55
2439,Bullet For My Valentine,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'uk metalcore', 'welsh metal']",2288581,71
2443,Bun B,"['latin', 'reggaeton', 'trap latino']",54275571,98
2444,Bunbury,"['latin alternative', 'latin rock', 'rock en espanol']",3549599,75
2445,Bunji Garlin,"['dancehall', 'soca']",754778,69
2448,Bunny Wailer,"['dub', 'lovers rock', 'modern reggae', 'reggae', 'roots reggae', 'ska']",194707,58
2449,Burbank,['lo-fi beats'],59852,57
2450,Burke Moses,['movie tunes'],12971,57
2452,Burman,"['chutney', 'classic bollywood', 'filmi', 'ghazal', 'modern bollywood', 'sufi']",212662,57
2453,Burna Boy,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",44410543,100
2454,Burning Spear,"['dub', 'reggae', 'rock steady', 'roots reggae', 'ska']",299156,53
2455,Burt Bacharach,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",49683,57
2460,Busch Quartet,"['historic classical performance', 'historic string quartet', 'streichquartett', 'string quartet']",3811803,76
